ID,day,month,year,hour,minute,second,latitude,longitude,depth,mw,err_mw,mc
4104,8,11,2002,3,13,43.89,41.6873,14.8917,7.8,2.68,0.3,2.5
4105,8,11,2002,3,53,40.73,41.713,14.9202,5.6,2.96,0.19,2.5
4106,9,11,2002,0,23,34.06,41.676,14.8192,1,2.58,0.3,2.5
4107,9,11,2002,13,40,30.68,41.6883,14.851,24,3.86,0.19,2.5
4108,10,11,2002,7,1,49.03,41.6682,14.8168,0.1,2.68,0.3,2.5
4109,10,11,2002,12,23,37.53,41.6938,14.8405,26,3.86,0.19,2.5
4110,10,11,2002,14,6,40.78,41.6645,14.8695,16.9,3.36,0.19,2.5
4111,11,11,2002,7,17,2.57,41.6888,14.8645,0.4,2.76,0.19,2.5
4112,11,11,2002,18,32,15.76,41.7027,14.8612,20.7,3.76,0.19,2.5
4113,11,11,2002,19,13,41.76,41.6905,14.9678,19.4,3.06,0.19,2.5
4114,12,11,2002,9,27,48.57,41.689,14.7865,28.9,4.57,0.07,2.5
4115,12,11,2002,13,46,7.94,41.7,14.7913,25.3,3.56,0.19,2.5
4116,12,11,2002,15,20,34.49,41.6482,14.794,0,3.26,0.19,2.5
4117,12,11,2002,16,17,57.03,41.6713,14.782,4.9,2.86,0.19,2.5
4118,13,11,2002,2,52,11.82,41.6907,14.821,28.7,3.86,0.19,2.5
4119,13,11,2002,2,58,49.12,41.6803,14.805,6.2,2.96,0.19,2.5
4120,13,11,2002,9,45,19.07,41.7008,14.8788,22.6,2.66,0.19,2.5
4121,13,11,2002,12,11,5.22,41.637,14.8448,5.9,2.56,0.19,2.5
4122,13,11,2002,22,44,27.98,41.632,14.7482,6,2.58,0.3,2.5
4123,14,11,2002,19,47,23.15,41.6733,14.7883,6.2,3.06,0.19,2.5
4124,14,11,2002,19,47,58.11,41.6705,14.7822,6,3.06,0.19,2.5
4125,15,11,2002,21,15,34.46,41.668,14.8015,6.3,3.16,0.19,2.5
4126,16,11,2002,4,30,47.84,41.7248,14.87,13.4,3.26,0.19,2.5
4127,17,11,2002,21,1,22.71,41.6638,14.7952,6.1,3.06,0.19,2.5
4128,19,11,2002,16,4,58.86,41.6752,14.8212,6.1,2.76,0.19,2.5
4129,19,11,2002,18,36,12.89,41.6552,14.8443,6.3,2.56,0.19,2.5
4130,22,11,2002,4,16,6.81,41.6612,14.8098,6,2.66,0.19,2.5
4131,23,11,2002,16,30,12.72,41.6773,14.8007,4.7,2.76,0.19,2.5
4132,24,11,2002,17,26,7.4,43.0833,13.4063,5.4,2.88,0.3,2.5
4133,27,11,2002,17,19,32.69,43.0688,11.3992,6.7,2.78,0.3,2.5
4134,28,11,2002,1,23,32.52,42.9607,11.4248,4.4,2.58,0.3,2.5
4135,28,11,2002,2,21,2.71,41.6995,15.0145,22.4,2.76,0.19,2.5
4136,29,11,2002,19,18,7.04,41.6787,14.9217,5.8,2.86,0.19,2.5
4137,1,12,2002,23,29,24.36,41.6643,14.8068,3.3,3.56,0.19,2.5
4138,2,12,2002,16,29,0.91,41.6635,14.7865,2.7,3.36,0.19,2.5
4139,2,12,2002,20,52,59.44,41.6847,14.8508,19.9,3.96,0.19,2.5
4140,2,12,2002,20,55,40.9,41.6517,14.8715,3.9,2.58,0.3,2.5
4141,2,12,2002,20,56,57.66,41.6407,14.8747,6,3.46,0.19,2.5
4142,2,12,2002,21,33,11.63,41.711,14.8147,6,2.86,0.19,2.5
4143,2,12,2002,21,33,31.24,41.6555,14.8448,0,2.76,0.19,2.5
4144,5,12,2002,4,0,45.47,43.625,12.277,0,2.58,0.3,2.5
4145,7,12,2002,8,37,44.44,41.6768,14.809,6,2.56,0.19,2.5
4146,9,12,2002,10,38,20.68,43.6207,13.1825,25.4,3.48,0.3,2.5
4147,18,12,2002,0,37,28.44,41.7917,14.0955,14.6,3.66,0.19,2.5
4148,22,12,2002,9,49,35.94,43.4578,12.4967,0,2.58,0.3,2.5
4149,23,12,2002,3,26,11.89,42.6478,13.0343,5.1,2.76,0.19,2.5
4150,23,12,2002,14,57,28.73,42.6963,12.6058,0,2.96,0.19,2.5
4151,27,12,2002,21,23,6.71,41.4433,12.6275,27,3.16,0.19,2.5
4152,5,1,2003,12,41,22.9,42.495,13.297,5,2.9,0.24,2.5
4153,10,1,2003,20,49,27.4,41.707,14.687,8.8,2.75,0.25,2.5
4154,14,1,2003,21,17,43.6,41.678,14.848,10,2.9,0.24,2.5
4155,19,1,2003,14,52,58.6,41.827,13.184,5,2.6,0.25,2.5
4156,22,1,2003,18,18,58.7,41.639,14.838,5,3.19,0.23,2.5
4157,26,1,2003,19,40,47.9,43.866,11.97,5.3,3.58,0.16,2.5
4158,26,1,2003,19,57,3.2,43.883,11.96,6.5,4.67,0.07,2.5
4159,26,1,2003,20,1,15.4,43.887,11.95,6.7,4.19,0.07,2.5
4160,26,1,2003,20,15,3.1,43.875,11.959,7,4.5,0.07,2.5
4161,26,1,2003,22,20,20.2,43.893,11.958,6.5,2.9,0.24,2.5
4162,26,1,2003,23,18,2.3,43.879,11.972,7.2,3.04,0.24,2.5
4163,27,1,2003,3,5,50.7,41.743,14.773,10.4,3.19,0.23,2.5
4164,27,1,2003,4,3,46.6,41.711,14.766,5,3.62,0.22,2.5
4165,27,1,2003,4,39,26.2,43.904,11.952,10.1,2.9,0.24,2.5
4166,27,1,2003,4,48,38.4,43.899,11.935,9.8,2.6,0.25,2.5
4167,27,1,2003,6,52,54.1,43.879,11.938,9,2.75,0.25,2.5
4168,27,1,2003,6,58,41.9,43.899,11.947,9.4,2.6,0.25,2.5
4169,27,1,2003,17,45,27.3,43.97,11.999,8.3,2.75,0.25,2.5
4170,27,1,2003,19,0,10.1,43.922,11.957,7.9,2.6,0.25,2.5
4171,27,1,2003,19,9,56.2,43.931,11.931,8.6,2.6,0.25,2.5
4172,28,1,2003,17,0,30.3,43.935,11.933,8.5,2.75,0.25,2.5
4173,28,1,2003,17,14,42.4,43.959,11.909,9.1,2.75,0.25,2.5
4174,28,1,2003,22,1,14.5,43.912,11.927,8.9,2.75,0.25,2.5
4175,29,1,2003,23,43,45.1,43.915,11.962,7.1,2.6,0.25,2.5
4176,29,1,2003,23,50,16.4,43.898,11.927,9.7,3.92,0.22,2.5
4177,2,2,2003,14,32,16.9,41.661,14.769,5,2.75,0.25,2.5
4178,3,2,2003,4,24,21.5,43.884,11.976,9.2,2.6,0.25,2.5
4179,4,2,2003,7,38,54.9,43.885,11.955,7.3,2.6,0.25,2.5
4180,7,2,2003,2,17,19.5,43.879,11.955,9.9,3.48,0.22,2.5
4181,7,2,2003,5,26,29.4,43.874,11.973,9.3,3.19,0.23,2.5
4182,7,2,2003,18,44,41.1,43.875,11.956,7.3,2.75,0.25,2.5
4183,8,2,2003,14,37,32.1,43.886,11.974,6.7,2.9,0.24,2.5
4184,15,2,2003,4,55,55.3,43.897,11.944,8.4,3.04,0.24,2.5
4185,16,2,2003,0,36,5.8,41.685,14.789,5,2.9,0.24,2.5
4186,18,2,2003,19,19,49.7,41.298,13.361,5,2.9,0.24,2.5
4187,19,2,2003,5,52,31.6,41.657,14.754,5,3.88,0.16,2.5
4188,24,2,2003,4,48,9.5,41.407,12.786,5,2.9,0.24,2.5
4189,6,3,2003,11,22,3.3,44.122,12.233,6.7,2.75,0.25,2.5
4190,9,3,2003,10,17,42.4,42.862,12.794,4.4,2.75,0.25,2.5
4191,12,3,2003,16,45,11.9,42.959,13.147,5,3.19,0.23,2.5
4192,26,3,2003,11,32,19,43.046,12.907,7.6,2.9,0.24,2.5
4193,27,3,2003,17,30,24.3,42.985,15.255,10,2.6,0.25,2.5
4194,27,3,2003,19,30,18.1,43.225,15.346,10,2.9,0.24,2.5
4195,27,3,2003,19,54,35.6,43.207,15.32,10,3.04,0.24,2.5
4196,27,3,2003,21,46,33.6,43.142,15.219,10,2.9,0.24,2.5
4197,28,3,2003,9,5,9.3,43.238,15.25,10,2.9,0.24,2.5
4198,28,3,2003,14,32,16.4,41.664,14.903,8.1,2.75,0.25,2.5
4199,29,3,2003,4,30,8.4,43.046,15.269,10,2.9,0.24,2.5
4200,29,3,2003,18,20,33,43.122,15.372,10,3.04,0.24,2.5
4201,29,3,2003,18,52,20.5,43.207,15.324,10,2.9,0.24,2.5
4202,29,3,2003,18,55,51,43.244,15.329,10,2.9,0.24,2.5
4203,29,3,2003,19,56,17.8,43.175,15.334,10,3.62,0.22,2.5
4204,29,3,2003,20,58,14.9,43.166,15.317,10,3.48,0.16,2.5
4205,30,3,2003,1,15,25,43.138,15.386,10,2.6,0.25,2.5
4206,30,3,2003,2,11,4.4,43.236,15.105,10,2.9,0.24,2.5
4207,30,3,2003,2,35,36.3,43.107,15.383,10,2.6,0.25,2.5
4208,30,3,2003,3,8,4.9,43.15,15.287,10,3.38,0.16,2.5
4209,30,3,2003,3,17,17.5,43.183,15.352,10,2.75,0.25,2.5
4210,30,3,2003,5,11,36.1,43.877,12.022,7.1,2.6,0.25,2.5
4211,30,3,2003,9,3,30.1,43.152,15.375,10,3.04,0.24,2.5
4212,30,3,2003,10,28,44.3,43.235,15.169,10,2.9,0.24,2.5
4213,30,3,2003,14,8,8.6,43.184,15.351,10,3.48,0.22,2.5
4214,30,3,2003,15,25,18.2,43.17,15.332,10,3.19,0.23,2.5
4215,30,3,2003,15,33,55.9,43.145,15.38,10,3.92,0.22,2.5
4216,30,3,2003,16,11,48.5,43.198,15.37,10,3.33,0.23,2.5
4217,30,3,2003,16,42,59.7,41.657,14.795,5,3.19,0.23,2.5
4218,30,3,2003,17,0,32.7,43.211,15.34,10,3.04,0.24,2.5
4219,30,3,2003,20,30,55.9,43.157,15.235,10,3.04,0.24,2.5
4220,30,3,2003,21,43,15.5,43.129,15.35,10,3.19,0.23,2.5
4221,31,3,2003,1,19,14.7,43.155,15.3,10,3.04,0.24,2.5
4222,31,3,2003,1,43,49.4,43.078,15.318,10,2.75,0.25,2.5
4223,31,3,2003,2,11,39.8,43.097,15.116,10,2.9,0.24,2.5
4224,31,3,2003,4,11,1.4,43.086,15.205,10,2.6,0.25,2.5
4225,31,3,2003,10,7,25.3,43.177,15.373,10,3.33,0.23,2.5
4226,31,3,2003,12,7,50.8,43.06,15.211,10,2.9,0.24,2.5
4227,31,3,2003,16,4,33.4,43.138,15.344,10,3.68,0.16,2.5
4228,31,3,2003,16,10,16.1,44.146,11.768,7.4,2.6,0.25,2.5
4229,31,3,2003,22,21,14.2,43.186,15.176,10,3.04,0.24,2.5
4230,1,4,2003,9,3,32.6,41.783,13.341,5,2.75,0.25,2.5
4231,2,4,2003,5,21,23.9,43.139,15.366,10,3.33,0.23,2.5
4232,2,4,2003,7,14,53.5,43.124,15.332,10,2.9,0.24,2.5
4233,2,4,2003,11,33,24.8,43.184,15.27,10,2.75,0.25,2.5
4234,2,4,2003,15,55,25.8,43.196,15.331,10,3.19,0.23,2.5
4235,2,4,2003,16,11,7.9,43.173,15.373,10,3.48,0.22,2.5
4236,3,4,2003,12,18,46.6,42.988,15.2,10,2.6,0.25,2.5
4237,4,4,2003,17,37,54.1,41.689,14.768,10.2,2.75,0.25,2.5
4238,5,4,2003,10,17,45.8,43.197,15.281,10,3.33,0.23,2.5
4239,5,4,2003,22,52,19.2,43.153,15.292,10,3.04,0.24,2.5
4240,6,4,2003,2,38,28.7,43.089,15.276,10,3.04,0.24,2.5
4241,6,4,2003,3,48,36.9,43.112,15.247,10,2.75,0.25,2.5
4242,6,4,2003,12,44,45.9,41.69,14.819,7.3,2.6,0.25,2.5
4243,6,4,2003,20,38,56.9,43.161,15.368,10,2.9,0.24,2.5
4244,9,4,2003,0,39,0.7,43.177,15.387,10,2.9,0.24,2.5
4245,9,4,2003,8,14,3.6,43.205,15.391,10,2.75,0.25,2.5
4246,10,4,2003,10,27,31.1,43.207,15.387,10,3.04,0.24,2.5
4247,10,4,2003,21,17,22,42.863,13.053,6.9,2.6,0.25,2.5
4248,11,4,2003,3,20,36.2,43.108,15.193,10,2.6,0.25,2.5
4249,11,4,2003,14,37,3.4,43.176,15.307,10,3.19,0.23,2.5
4250,11,4,2003,16,23,54.2,43.194,15.305,10,3.04,0.24,2.5
4251,12,4,2003,11,55,48.1,43.121,15.197,10,3.19,0.23,2.5
4252,13,4,2003,1,29,39.2,42.993,13.511,5,3.19,0.23,2.5
4253,13,4,2003,4,53,27.7,43.154,15.298,10,3.04,0.24,2.5
4254,14,4,2003,19,41,16,43.948,11.938,6.3,2.6,0.25,2.5
4255,15,4,2003,3,54,23.2,43.135,15.386,10,3.68,0.16,2.5
4256,15,4,2003,6,20,36.4,43.187,15.193,10,2.75,0.25,2.5
4257,16,4,2003,0,33,37.1,43.182,15.346,10,3.19,0.23,2.5
4258,16,4,2003,9,44,2.6,43.182,15.241,10,2.9,0.24,2.5
4259,17,4,2003,9,58,5.2,43.176,15.343,10,3.48,0.22,2.5
4260,17,4,2003,22,50,39.6,43.145,15.301,10,3.48,0.22,2.5
4261,18,4,2003,22,16,22.7,42.534,12.665,7,2.6,0.25,2.5
4262,21,4,2003,23,41,33.1,40.886,14.593,5.2,2.9,0.24,2.5
4263,25,4,2003,11,23,11.6,42.875,14.594,10,2.9,0.24,2.5
4264,26,4,2003,2,11,1,43.234,15.245,10,2.75,0.25,2.5
4265,26,4,2003,11,7,2.5,43.139,15.334,10,3.77,0.22,2.5
4266,26,4,2003,21,11,27.2,43.205,15.39,10,3.33,0.23,2.5
4267,27,4,2003,2,35,37.4,43.198,15.189,10,2.6,0.25,2.5
4268,27,4,2003,9,6,11.2,43.141,15.278,10,3.04,0.24,2.5
4269,27,4,2003,12,55,51.2,43.181,15.112,10,3.48,0.22,2.5
4270,27,4,2003,15,5,30.3,43.202,15.234,10,2.75,0.25,2.5
4271,27,4,2003,19,2,7.2,43.238,15.361,10,3.48,0.22,2.5
4272,28,4,2003,1,24,3,43.196,15.342,10,3.19,0.23,2.5
4273,28,4,2003,8,9,34.8,43.217,15.348,10,3.19,0.23,2.5
4274,28,4,2003,14,13,11.7,43.15,15.093,10,3.48,0.22,2.5
4275,28,4,2003,20,12,36.4,41.691,14.847,10.3,3.48,0.22,2.5
4276,29,4,2003,10,27,35.9,41.599,14.975,10.8,2.6,0.25,2.5
4277,29,4,2003,10,47,32.6,41.611,14.962,10,3.68,0.16,2.5
4278,29,4,2003,14,53,23.5,43.138,15.375,10,3.98,0.16,2.5
4279,29,4,2003,17,41,31.6,43.15,15.297,10,3.19,0.23,2.5
4280,30,4,2003,3,49,25.9,43.208,15.286,10,3.04,0.24,2.5
4281,30,4,2003,9,49,42.3,43.202,15.229,10,3.04,0.24,2.5
4282,1,5,2003,16,47,37.6,43.089,15.306,10,3.48,0.22,2.5
4283,1,5,2003,20,11,2.4,43.077,14.977,10,2.75,0.25,2.5
4284,1,5,2003,22,27,18.3,43.282,15.355,10,2.9,0.24,2.5
4285,2,5,2003,3,8,12.9,42.975,15.289,10,2.75,0.25,2.5
4286,2,5,2003,3,53,7,41.65,14.795,6,3.98,0.16,2.5
4287,3,5,2003,20,39,27.9,43.239,15.231,10,3.04,0.24,2.5
4288,4,5,2003,22,36,55.1,43.728,12.295,27.8,2.6,0.25,2.5
4289,5,5,2003,0,26,41.2,42.955,15.204,10,2.75,0.25,2.5
4290,12,5,2003,22,14,31.1,43.238,15.347,10,2.75,0.25,2.5
4291,16,5,2003,4,18,36.5,43.172,15.322,10,3.04,0.24,2.5
4292,16,5,2003,18,42,23.1,41.743,14.746,15,2.75,0.25,2.5
4293,18,5,2003,23,43,37.7,43.157,12.801,8.9,2.9,0.24,2.5
4294,24,5,2003,12,20,32.5,43.791,12.051,9.3,2.6,0.25,2.5
4295,24,5,2003,14,46,37.3,40.814,15.239,8.6,3.04,0.24,2.5
4296,25,5,2003,17,15,14,42.999,13.676,5,3.62,0.22,2.5
4297,25,5,2003,18,16,37.9,42.969,13.622,5,2.9,0.24,2.5
4298,27,5,2003,18,17,47.9,41.222,13.563,5,2.75,0.25,2.5
4299,28,5,2003,14,14,2.3,43.177,15.268,10,2.75,0.25,2.5
4300,30,5,2003,14,22,24,43.185,15.222,10,3.33,0.23,2.5
4301,30,5,2003,17,47,0.2,43.211,15.378,10,3.04,0.24,2.5
4302,31,5,2003,1,45,50.2,43.103,15.383,10,2.9,0.24,2.5
4303,1,6,2003,1,46,11.1,43.118,15.372,10,4.21,0.22,2.5
4304,1,6,2003,3,18,42.2,43.215,15.174,10,2.9,0.24,2.5
4305,1,6,2003,4,3,14.9,41.647,14.871,9.3,2.75,0.25,2.5
4306,1,6,2003,5,27,29.6,43.43,15.381,10,2.9,0.24,2.5
4307,1,6,2003,6,37,5.9,40.697,14.672,10.2,2.9,0.24,2.5
4308,1,6,2003,6,50,43.3,43.329,15.354,10,3.04,0.24,2.5
4309,1,6,2003,10,19,15.3,42.98,14.902,10,3.19,0.23,2.5
4310,1,6,2003,15,45,18.2,41.663,14.825,12.4,4.44,0.07,2.5
4311,2,6,2003,17,43,18.3,41.745,14.826,12.1,2.6,0.25,2.5
4312,3,6,2003,0,36,55.2,41.616,14.631,9.5,3.19,0.23,2.5
4313,4,6,2003,10,50,47.4,43.334,15.297,10,3.04,0.24,2.5
4314,4,6,2003,12,0,6.2,43.158,15.144,10,3.04,0.24,2.5
4315,5,6,2003,0,37,55.2,43.194,15.325,10,3.62,0.22,2.5
4316,5,6,2003,20,7,27.2,43.305,15.191,5,2.75,0.25,2.5
4317,8,6,2003,0,48,54.1,43.415,15.365,10,2.9,0.24,2.5
4318,9,6,2003,3,31,28.1,41.677,14.898,10.9,2.6,0.25,2.5
4319,11,6,2003,21,1,56.8,43.328,15.286,10,3.04,0.24,2.5
4320,12,6,2003,16,22,25,43.248,15.307,10,3.19,0.23,2.5
4321,15,6,2003,22,15,12.1,41.664,14.92,11.1,3.04,0.24,2.5
4322,18,6,2003,7,8,29.8,41.53,13.81,5,2.6,0.25,2.5
4323,21,6,2003,9,42,23.6,43.149,15.386,10,3.19,0.23,2.5
4324,21,6,2003,10,16,32.1,43.151,15.213,10,2.75,0.25,2.5
4325,23,6,2003,22,26,40.2,42.999,15.296,10,2.9,0.24,2.5
4326,24,6,2003,2,50,43.9,44.026,13.486,5,2.75,0.25,2.5
4327,30,6,2003,10,11,10,42.265,13.232,5,3.92,0.22,2.5
4328,2,7,2003,21,57,59.6,42.873,13.148,5,3.04,0.24,2.5
4329,5,7,2003,5,7,43,42.305,13.266,5,3.04,0.24,2.5
4330,5,7,2003,5,26,45.3,43.988,11.943,7.8,2.75,0.25,2.5
4331,8,7,2003,3,11,26.5,41.688,13.867,10,2.6,0.25,2.5
4332,12,7,2003,11,2,41.8,43.971,11.935,9.5,2.75,0.25,2.5
4333,12,7,2003,13,53,16.8,43.959,11.933,10,2.6,0.25,2.5
4334,13,7,2003,0,46,51,43.983,11.79,9.4,2.75,0.25,2.5
4335,13,7,2003,2,12,20.9,43.938,11.901,9.4,2.6,0.25,2.5
4336,13,7,2003,15,48,8.7,41.27,14.936,6.4,3.04,0.24,2.5
4337,19,7,2003,16,24,19.6,42.861,13.078,9.1,2.6,0.25,2.5
4338,24,7,2003,0,24,24.6,41.577,14.977,9.8,2.6,0.25,2.5
4339,24,7,2003,17,12,19.1,41.744,14.801,11.6,2.6,0.25,2.5
4340,7,8,2003,13,38,39.9,43.169,15.163,10,3.04,0.24,2.5
4341,7,8,2003,17,20,35.6,43.267,15.303,10,3.19,0.23,2.5
4342,10,8,2003,21,35,2.1,43.035,13.29,5,2.6,0.25,2.5
4343,16,8,2003,23,37,46.2,41.712,14.827,10.1,2.75,0.25,2.5
4344,19,8,2003,9,15,29.3,41.63,14.89,2.9,3.04,0.24,2.5
4345,19,8,2003,19,36,22.5,42.669,13.257,5,2.9,0.24,2.5
4346,21,8,2003,12,30,42.8,44.281,15.08,10,2.75,0.25,2.5
4347,29,8,2003,1,49,4.4,43.064,12.894,10,2.6,0.25,2.5
4348,31,8,2003,10,34,6.2,42.371,13.31,10.1,3.33,0.23,2.5
4349,2,9,2003,11,2,36.4,43.911,11.969,7.1,2.6,0.25,2.5
4350,3,9,2003,12,44,48.6,43.911,11.967,6.6,2.9,0.24,2.5
4351,3,9,2003,13,16,6.2,43.912,11.981,5.1,2.6,0.25,2.5
4352,3,9,2003,19,59,4.2,43.915,11.957,5.8,2.6,0.25,2.5
4353,14,9,2003,21,56,14.5,44.296,11.441,6.2,3.04,0.24,2.5
4354,14,9,2003,22,18,34.5,44.223,11.405,4.5,3.33,0.23,2.5
4355,14,9,2003,22,24,46.1,44.243,11.443,6.7,2.75,0.25,2.5
4356,14,9,2003,23,29,48.1,44.286,11.471,5,3.19,0.23,2.5
4357,14,9,2003,23,36,40.1,44.287,11.456,5,2.9,0.24,2.5
4358,14,9,2003,23,43,52.8,44.212,11.394,6.5,2.6,0.25,2.5
4359,14,9,2003,23,45,40.1,44.275,11.484,7.1,2.75,0.25,2.5
4360,15,9,2003,0,2,34.5,44.273,11.404,9.8,4.01,0.07,2.5
4361,15,9,2003,6,20,0.4,44.243,11.431,4.5,2.6,0.25,2.5
4362,15,9,2003,12,10,35,44.255,11.442,5,2.75,0.25,2.5
4363,15,9,2003,19,51,34.6,44.286,11.448,5,3.19,0.23,2.5
4364,16,9,2003,3,24,4.4,44.269,11.477,5,2.6,0.25,2.5
4365,16,9,2003,3,25,28.6,44.209,11.415,9.8,2.6,0.25,2.5
4366,16,9,2003,21,37,38.4,44.227,11.439,10,2.75,0.25,2.5
4367,16,9,2003,23,3,1.2,44.195,11.447,9.4,2.75,0.25,2.5
4368,17,9,2003,12,27,22.2,44.272,11.421,3.5,3.19,0.23,2.5
4369,17,9,2003,13,27,50.3,43.698,11.948,5.3,3.04,0.24,2.5
4370,17,9,2003,13,43,17,44.291,11.403,3.3,3.33,0.23,2.5
4371,18,9,2003,18,29,2.9,44.27,11.448,11.1,3.04,0.24,2.5
4372,20,9,2003,1,31,32.2,44.252,11.421,4.2,3.04,0.24,2.5
4373,23,9,2003,13,31,52.2,41.655,14.89,10,2.6,0.25,2.5
4374,24,9,2003,9,31,14.2,42.479,13.234,5.5,2.6,0.25,2.5
4375,25,9,2003,15,54,35.6,44.249,11.467,4.1,2.75,0.25,2.5
4376,27,9,2003,17,36,47.7,42.216,13.249,5,3.62,0.22,2.5
4377,28,9,2003,3,14,55,42.677,13.095,5,2.6,0.25,2.5
4378,1,10,2003,5,35,56.6,43.054,13.382,5,2.9,0.24,2.5
4379,2,10,2003,1,58,44.4,42.224,13.268,8.7,2.75,0.25,2.5
4380,16,10,2003,12,46,14.9,43.175,15.259,10,3.04,0.24,2.5
4381,17,10,2003,14,58,25.7,44.272,11.449,5,3.04,0.24,2.5
4382,19,10,2003,2,10,30.7,43.85,15.341,10,3.33,0.23,2.5
4383,19,10,2003,20,19,50.1,42.731,13.013,10,2.75,0.25,2.5
4384,20,10,2003,5,20,0.6,44.23,11.409,8.5,2.9,0.24,2.5
4385,20,10,2003,6,9,37.7,44.227,11.397,7.2,2.6,0.25,2.5
4386,22,10,2003,2,4,17.1,41.769,12.609,9.9,2.75,0.25,2.5
4387,22,10,2003,15,6,22.7,43.649,11.848,10.8,2.6,0.25,2.5
4388,22,10,2003,16,46,14.5,43.055,13.376,5,3.33,0.23,2.5
4389,25,10,2003,17,33,53.4,42.305,13.288,9.5,3.19,0.23,2.5
4390,16,11,2003,1,1,18.7,41.608,13.992,3.2,2.6,0.25,2.5
4391,20,11,2003,5,49,37.9,42.534,12.761,5,2.9,0.24,2.5
4392,21,11,2003,14,28,56.6,41.688,14.81,4,3.48,0.22,2.5
4393,21,11,2003,14,40,52.1,41.686,14.818,10,2.75,0.25,2.5
4394,21,11,2003,18,5,4.3,43.926,11.828,10.1,3.04,0.24,2.5
4395,23,11,2003,11,55,20,41.782,14.799,8.6,2.6,0.25,2.5
4396,29,11,2003,22,57,13.7,41.722,14.819,8.4,2.75,0.25,2.5
4397,1,12,2003,1,30,57,44.271,11.454,5,2.6,0.25,2.5
4398,2,12,2003,6,9,13.8,42.397,12.971,7.7,2.6,0.25,2.5
4399,4,12,2003,3,25,47.1,43.005,13.453,5,2.9,0.24,2.5
4400,7,12,2003,10,20,33,44.162,12.18,9.2,4.18,0.07,2.5
4401,10,12,2003,7,20,2.9,42.521,12.747,5,3.19,0.23,2.5
4402,28,12,2003,13,40,41.8,41.67,14.804,4.3,3.04,0.24,2.5
4403,28,12,2003,18,32,45.9,41.641,14.826,5,3.04,0.24,2.5
4404,30,12,2003,5,31,38.3,41.64,14.849,5,4.53,0.07,2.5
4405,30,12,2003,6,12,26.3,41.674,14.818,9.2,2.75,0.25,2.5
4406,30,12,2003,6,20,58.3,41.647,14.837,10,3.04,0.24,2.5
4407,1,1,2004,13,22,53.8,42.351,13.207,10,2.17,0.28,2.1
4408,1,1,2004,14,56,18.7,42.357,13.212,9.8,2.31,0.27,2.1
4409,4,1,2004,12,3,41.1,42.35,13.213,9.8,2.17,0.28,2.1
4410,5,1,2004,17,18,60,42.786,13.185,10,2.17,0.28,2.1
4411,6,1,2004,2,54,44.3,44.29,11.69,5,2.31,0.27,2.1
4412,6,1,2004,3,49,43.4,42.344,13.187,3.4,2.46,0.26,2.1
4413,6,1,2004,20,31,28.8,41.709,14.836,10,2.17,0.28,2.1
4414,7,1,2004,12,38,53.5,42.331,13.185,5,2.9,0.24,2.1
4415,7,1,2004,18,6,53,42.359,13.222,13.1,2.17,0.28,2.1
4416,7,1,2004,20,37,34.3,42.352,13.223,11.5,2.17,0.28,2.1
4417,8,1,2004,19,6,34,44.251,11.445,6.4,2.46,0.26,2.1
4418,9,1,2004,16,9,56.3,43.9,11.679,16.6,2.17,0.28,2.1
4419,11,1,2004,16,15,35,41.678,14.809,5,2.9,0.24,2.1
4420,11,1,2004,22,3,19.3,42.487,13.35,8.3,2.31,0.27,2.1
4421,14,1,2004,23,49,50.3,40.733,12.657,5,2.46,0.26,2.1
4422,23,1,2004,2,0,39.2,44.068,11.725,5,2.31,0.27,2.1
4423,23,1,2004,2,34,43.1,42.784,13.203,4.8,2.46,0.26,2.1
4424,23,1,2004,20,1,0.1,41.599,14.364,15,2.75,0.25,2.1
4425,24,1,2004,0,25,36.3,44.29,11.416,10,2.6,0.25,2.1
4426,25,1,2004,4,57,55.3,42.132,15.228,4.4,2.31,0.27,2.1
4427,25,1,2004,22,8,54.2,41.605,14.872,10,2.46,0.26,2.1
4428,26,1,2004,6,49,21.3,43.109,14.988,10,2.75,0.25,2.1
4429,31,1,2004,17,35,32.2,42.83,13,14.7,2.46,0.26,2.1
4430,1,2,2004,2,23,58.6,41.786,13.548,5,2.46,0.26,2.1
4431,2,2,2004,12,7,58.8,41.654,14.876,10,2.6,0.25,2.1
4432,3,2,2004,8,23,18,43.361,12.635,5.2,2.17,0.28,2.1
4433,4,2,2004,21,54,10.6,41.586,14.916,10,2.17,0.28,2.1
4434,4,2,2004,22,37,58,41.58,14.91,10,2.9,0.24,2.1
4435,4,2,2004,22,55,44.3,41.588,14.893,10,2.17,0.28,2.1
4436,5,2,2004,1,50,45.3,41.569,14.91,10,2.17,0.28,2.1
4437,5,2,2004,9,57,52.3,41.695,14.781,7,2.9,0.24,2.1
4438,5,2,2004,19,34,58.8,41.412,14.972,2.2,2.6,0.25,2.1
4439,7,2,2004,3,50,9.2,41.368,13.675,3.7,2.31,0.27,2.1
4440,7,2,2004,14,34,1.7,42.93,13.135,8.8,2.46,0.26,2.1
4441,7,2,2004,20,5,0,42.583,13.139,5,2.31,0.27,2.1
4442,9,2,2004,8,27,22.8,43.489,12.3,8.4,2.17,0.28,2.1
4443,10,2,2004,9,53,31.1,41.665,14.817,8.5,2.17,0.28,2.1
4444,12,2,2004,0,46,46.3,41.987,13.306,6.3,2.9,0.24,2.1
