ID,day,month,year,hour,minute,second,latitude,longitude,depth,mw,mw_err,mc,cluster_id
332,25,2,1902,10,0,0,38.3833,-0.9167,0,4.381,0.294,4.75,0
333,5,5,1902,6,0,0,38,-1.2,0,4.926,0.324,4.75,28
334,8,5,1902,16,0,0,38,-1.2,0,3.836,0.264,4.75,28
335,25,2,1903,9,15,0,38.3,-0.65,0,3.836,0.264,4.75,107
336,26,2,1903,2,0,0,38.3,-0.65,0,3.291,0.234,4.75,107
337,5,3,1903,12,50,0,38.3,-0.65,0,3.291,0.234,4.75,0
338,28,7,1903,0,0,0,36.8,-3.2,0,4.926,0.324,4.75,0
339,24,11,1903,0,0,0,37.6,-2.1,0,4.926,0.324,4.75,29
340,25,11,1903,0,0,0,37.6,-2.1,0,4.381,0.294,4.75,29
341,18,5,1904,17,45,0,38.1167,-1,0,4.381,0.294,4.75,0
342,14,2,1905,4,0,0,38,-1.2,0,4.926,0.324,4.75,0
343,19,2,1906,22,0,0,38.3,-0.8,0,3.836,0.264,4.75,0
344,10,5,1906,23,0,0,38.3,-0.8,0,3.836,0.264,4.75,0
345,7,6,1906,9,30,0,37.4,-2,0,4.381,0.294,4.75,0
346,23,1,1907,6,15,0,38.3333,-0.5,0,4.381,0.294,4.75,0
347,11,2,1907,9,30,0,37.8,-1.4,0,4.381,0.294,4.75,0
348,16,4,1907,17,30,0,37.8,-1.5,0,5.471,0.354,4.75,10
349,21,4,1907,21,0,0,37.7,-1.7,0,3.836,0.264,4.75,10
350,16,11,1907,10,29,18,36.8,-2.5,0,3.291,0.234,4.75,0
351,6,6,1908,5,42,14,38,-1.2,0,3.836,0.264,4.25,0
352,26,9,1908,9,50,10,38.15,-1.35,0,4.926,0.324,4.25,0
353,26,10,1908,9,50,0,38.05,-1.45,0,3.291,0.234,4.25,0
354,21,2,1909,8,5,18,38.2833,-0.7333,0,4.6535,0.309,4.25,0
355,26,3,1909,0,0,0,38.3,-0.8,0,4.381,0.294,4.25,0
356,22,5,1909,8,59,40,37.1,-2.7,0,4.381,0.294,4.25,0
357,30,6,1909,18,30,0,38,-0.6667,0,3.291,0.234,4.25,11
358,1,7,1909,14,12,18,38,-0.6667,0,5.471,0.354,4.25,11
359,2,7,1909,0,52,0,38,-0.6667,0,4.381,0.294,4.25,11
360,2,7,1909,1,45,0,38,-0.6667,0,4.381,0.294,4.25,11
361,2,7,1909,3,0,0,38,-0.6667,0,3.836,0.264,4.25,11
362,2,7,1909,10,0,0,38,-0.6667,0,4.381,0.294,4.25,11
363,2,7,1909,12,2,20,38,-0.6667,0,4.926,0.324,4.25,11
364,2,7,1909,23,0,0,38,-0.6667,0,3.836,0.264,4.25,11
365,3,7,1909,5,30,0,38,-0.6667,0,3.291,0.234,4.25,11
366,4,7,1909,16,30,0,38,-0.6667,0,3.291,0.234,4.25,11
367,5,7,1909,10,0,0,38,-0.6667,0,3.836,0.264,4.25,11
368,18,7,1909,1,30,0,38.0833,-0.75,0,3.836,0.264,4.25,11
369,19,7,1909,22,45,0,38,-0.6667,0,3.291,0.234,4.25,11
370,25,7,1909,4,45,0,38,-0.6667,0,3.291,0.234,4.25,11
371,30,7,1909,10,35,0,38,-0.6667,0,3.836,0.264,4.25,11
372,4,8,1909,12,30,0,38,-0.6667,0,3.836,0.264,4.25,11
373,9,8,1909,0,0,0,38,-0.6667,0,4.381,0.294,4.25,11
374,10,8,1909,0,0,0,38,-0.6667,0,4.381,0.294,4.25,11
375,14,8,1909,0,0,0,38,-0.6667,0,3.291,0.234,4.25,11
376,16,8,1909,0,0,0,38,-0.6667,0,3.291,0.234,4.25,11
377,28,8,1909,0,0,0,38,-0.6667,0,4.381,0.294,4.25,0
378,30,9,1909,21,0,0,38.3,-0.8,0,4.926,0.324,4.25,0
379,12,12,1909,9,50,55,36.8,-3.2,0,4.381,0.294,4.25,0
380,12,4,1910,3,0,0,38,-0.7,0,4.926,0.324,4.25,0
381,14,5,1910,15,7,29,37.0833,-3,0,4.381,0.294,4.25,0
382,16,6,1910,4,16,41,36.6667,-3.3667,0,6.016,0.384,4.25,5
383,16,6,1910,4,37,25,36.6667,-3.3667,0,3.291,0.234,4.25,5
384,16,6,1910,4,41,15,36.6667,-3.3667,0,3.836,0.264,4.25,5
385,16,6,1910,7,20,0,36.6667,-3.3667,0,3.836,0.264,4.25,5
386,16,6,1910,7,42,12,36.6667,-3.3667,0,3.836,0.264,4.25,5
387,16,6,1910,10,52,4,36.6667,-3.3667,0,4.926,0.324,4.25,5
388,16,6,1910,16,27,30,36.6667,-3.3667,0,5.471,0.354,4.25,5
389,16,6,1910,18,1,33,36.6667,-3.3667,0,4.381,0.294,4.25,5
390,16,6,1910,18,51,55,36.6667,-3.3667,0,4.381,0.294,4.25,5
391,17,6,1910,3,52,35,36.6667,-3.3667,0,4.381,0.294,4.25,5
392,18,6,1910,16,17,23,36.6667,-3.3667,0,3.836,0.264,4.25,5
393,24,6,1910,0,0,0,38.9,-0.1,0,4.926,0.324,4.25,0
394,2,7,1910,0,0,0,38,-0.7,0,3.836,0.264,4.25,0
395,2,7,1910,3,21,32,36.6667,-3.3667,0,3.836,0.264,4.25,5
396,2,7,1910,5,0,0,36.6667,-3.3667,0,3.291,0.234,4.25,5
397,7,7,1910,18,11,22,36.6667,-3.3667,0,3.836,0.264,4.25,5
398,11,7,1910,3,0,0,36.6667,-3.3667,0,4.381,0.294,4.25,5
399,11,7,1910,9,59,17,36.6667,-3.3667,0,4.926,0.324,4.25,5
400,14,7,1910,15,44,10,36.6667,-3.3667,0,3.291,0.234,4.25,5
401,15,7,1910,6,27,30,36.6667,-3.3667,0,3.836,0.264,4.25,5
402,15,7,1910,11,0,0,36.6667,-3.3667,0,3.291,0.234,4.25,5
403,8,8,1910,17,45,0,38.1,-0.6,0,4.381,0.294,4.25,0
404,22,8,1910,8,12,40,36.6667,-3.3667,0,3.836,0.264,4.25,5
405,22,8,1910,20,15,0,36.8,-2.5,0,3.836,0.264,4.25,110
406,23,8,1910,0,0,0,36.8,-2.5,0,3.836,0.264,4.25,110
407,28,8,1910,14,45,0,38.1,-0.8,0,3.291,0.234,4.25,0
408,26,11,1910,4,50,0,38,-1.1667,0,4.381,0.294,4.25,0
409,8,3,1911,2,54,19,36.8,-3.25,0,3.836,0.264,4.25,0
410,21,3,1911,14,15,35,38.0167,-1.25,0,5.7435,0.369,4.25,8
411,22,3,1911,11,25,0,38.0167,-1.2167,0,4.381,0.294,4.25,8
412,25,3,1911,8,0,0,38.0167,-1.2167,0,3.291,0.234,4.25,8
413,25,3,1911,14,40,0,38.0167,-1.2167,0,4.381,0.294,4.25,8
414,29,3,1911,14,0,0,38.0167,-1.2167,0,3.291,0.234,4.25,8
415,29,3,1911,14,44,0,38.0167,-1.2167,0,3.836,0.264,4.25,8
416,3,4,1911,11,11,11,38.0833,-1.25,0,5.471,0.354,4.25,8
417,3,4,1911,12,20,0,38.0167,-1.2167,0,4.381,0.294,4.25,8
418,3,4,1911,14,29,46,38.1,-1.2,0,4.926,0.324,4.25,8
419,5,4,1911,3,55,0,38.1,-1.2,0,4.381,0.294,4.25,8
420,6,4,1911,11,30,0,38.1,-1.2,0,3.836,0.264,4.25,8
421,7,4,1911,14,30,0,38.1,-1.2,0,3.291,0.234,4.25,8
422,7,4,1911,17,0,0,38.1,-1.2,0,3.836,0.264,4.25,8
423,8,4,1911,3,15,0,38.1,-1.2,0,4.381,0.294,4.25,8
424,8,4,1911,11,45,0,38.1,-1.2,0,3.291,0.234,4.25,8
425,13,4,1911,4,0,0,38.1,-1.2,0,4.926,0.324,4.25,8
426,14,4,1911,23,0,0,38.1,-1.2,0,3.291,0.234,4.25,8
427,15,4,1911,2,0,0,38.1,-1.2,0,3.836,0.264,4.25,8
428,15,4,1911,4,20,0,38.1,-1.2,0,4.381,0.294,4.25,8
429,16,4,1911,18,0,0,38.1,-1.2,0,3.836,0.264,4.25,8
430,17,4,1911,3,0,0,38.1,-1.2,0,3.836,0.264,4.25,8
431,18,4,1911,15,0,0,38.1,-1.2,0,3.291,0.234,4.25,8
432,18,4,1911,19,55,0,38.1,-1.2,0,4.381,0.294,4.25,8
433,19,4,1911,6,0,0,38.1,-1.2,0,3.836,0.264,4.25,8
434,19,4,1911,8,30,0,38.1,-1.2,0,3.291,0.234,4.25,8
435,20,4,1911,3,30,0,38.1,-1.2,0,3.836,0.264,4.25,8
436,22,4,1911,4,0,0,38.1,-1.2,0,3.836,0.264,4.25,8
437,23,4,1911,2,30,0,38.1,-1.2,0,3.291,0.234,4.25,8
438,23,4,1911,5,40,0,38.1,-1.2,0,3.836,0.264,4.25,8
439,25,4,1911,23,10,0,38.1,-1.2,0,4.381,0.294,4.25,8
440,26,4,1911,9,0,0,38.1,-1.2,0,3.836,0.264,4.25,8
441,27,4,1911,0,0,0,38.1,-1.2,0,4.381,0.294,4.25,8
442,28,4,1911,1,15,0,38.1,-1.2,0,4.926,0.324,4.25,8
443,29,4,1911,19,0,0,38.1,-1.2,0,3.836,0.264,4.25,8
444,30,4,1911,3,30,0,38.1,-1.2,0,3.291,0.234,4.25,8
445,30,4,1911,4,0,0,38.1,-1.2,0,3.836,0.264,4.25,8
446,4,5,1911,3,30,0,38.1,-1.2,0,4.381,0.294,4.25,8
447,4,5,1911,5,4,0,38.1,-1.2,0,3.836,0.264,4.25,8
448,5,5,1911,1,15,0,38.1,-1.2,0,4.381,0.294,4.25,8
449,6,5,1911,8,0,0,38.1,-1.2,0,3.836,0.264,4.25,8
450,7,5,1911,1,6,0,38.1,-1.2,0,4.926,0.324,4.25,8
451,7,5,1911,3,45,0,38.1,-1.2,0,4.381,0.294,4.25,8
452,10,5,1911,9,55,30,38.1,-1.2,0,5.1985,0.339,4.25,8
453,13,5,1911,10,15,0,38.1,-1.2,0,3.836,0.264,4.25,8
454,14,5,1911,2,19,44,38.1,-1.2,0,4.381,0.294,4.25,8
455,16,5,1911,3,0,0,38.1,-1.2,0,3.291,0.234,4.25,8
456,16,5,1911,22,20,21,38.1,-1.2,0,5.1985,0.339,4.25,8
457,17,5,1911,6,0,0,38.1,-1.2,0,3.291,0.234,4.25,8
458,17,5,1911,9,30,0,38.1,-1.2,0,3.836,0.264,4.25,8
459,18,5,1911,2,30,0,38.1,-1.2,0,3.291,0.234,4.25,8
460,19,5,1911,3,0,0,38.1,-1.2,0,3.836,0.264,4.25,8
461,20,5,1911,16,20,10,38.1,-1.2,0,4.926,0.324,4.25,8
462,21,5,1911,4,30,0,38.1,-1.2,0,4.381,0.294,4.25,8
463,22,5,1911,9,30,0,38.1,-1.2,0,3.291,0.234,4.25,8
464,24,5,1911,18,3,47,38.1,-1.2,0,4.926,0.324,4.25,8
465,7,7,1911,3,55,0,38.2,-0.8,0,4.926,0.324,4.25,0
466,9,10,1911,1,15,0,38.5,-0.6,0,4.381,0.294,4.25,0
467,12,11,1911,0,0,0,38.1,-1.2,0,4.381,0.294,4.25,49
468,17,11,1911,3,15,0,38.1,-1.2,0,4.381,0.294,4.25,49
469,21,12,1911,6,0,0,38.1,-1.2,0,4.381,0.294,4.25,0
470,27,1,1912,2,0,0,38.1,-1.2,0,3.836,0.264,4.25,111
471,29,1,1912,2,0,0,38.1,-1.2,0,3.836,0.264,4.25,111
472,3,2,1912,8,6,0,38.1,-1.2,0,3.291,0.234,4.25,0
473,8,2,1912,5,45,0,38.1,-1.2,0,3.291,0.234,4.25,112
474,11,2,1912,9,30,0,38.1,-1.2,0,3.836,0.264,4.25,112
475,20,2,1912,4,30,0,38.1,-1.2,0,3.291,0.234,4.25,250
476,23,2,1912,4,0,0,38.1,-1.2,0,3.291,0.234,4.25,250
477,1,4,1912,6,46,32,38.1,-0.9,0,3.836,0.264,4.25,0
478,22,4,1912,3,22,45,37.1333,-2.7167,0,5.471,0.354,4.25,0
479,25,4,1912,20,35,0,38.1,-1.2,0,3.836,0.264,4.25,0
480,6,5,1912,3,51,27,36.5,-2.3333,0,3.291,0.234,4.25,0
481,1,11,1912,7,45,0,38.3,-0.7,0,4.381,0.294,4.25,0
482,10,1,1913,7,20,0,38.3333,-0.5,0,3.291,0.234,4.25,0
483,28,1,1913,13,30,0,38,-0.7,0,3.291,0.234,4.25,50
484,31,1,1913,1,26,21,38,-0.7,0,4.381,0.294,4.25,50
485,13,5,1913,12,28,48,36.9667,-2.5833,0,3.291,0.234,4.25,0
486,2,7,1913,4,49,3,36.9667,-2.5833,0,3.291,0.234,4.25,31
487,4,7,1913,4,39,5,36.9667,-2.5833,0,4.926,0.324,4.25,31
488,11,8,1913,1,5,48,36.8,-3.2,0,5.471,0.354,4.25,0
489,25,11,1913,2,27,29,37.7833,-2.5333,0,5.471,0.354,4.25,13
490,25,11,1913,5,45,0,37.7833,-2.5333,0,4.381,0.294,4.25,13
491,17,3,1914,19,18,56,38.0333,-1.3333,0,4.926,0.324,4.25,0
492,28,5,1914,21,13,57,37.4,-1.7,0,4.381,0.294,4.25,0
493,24,10,1914,21,50,28,37.4,-1.95,0,3.291,0.234,4.25,0
494,8,1,1915,14,28,0,37.7667,-1.5,0,3.836,0.264,4.25,0
495,11,4,1915,22,10,5,36.8,-2.5,0,3.836,0.264,4.25,0
496,27,4,1915,6,0,0,37.3,-1.9,0,3.836,0.264,4.25,0
497,14,6,1915,0,0,0,37.3,-1.9,0,3.836,0.264,4.25,0
498,7,8,1915,0,27,46,36.9167,-2.4333,0,3.291,0.234,4.25,0
499,11,9,1915,0,3,3,37.1167,-2.55,0,3.836,0.264,4.25,0
500,23,12,1915,19,10,0,38.1,-0.8333,0,3.291,0.234,4.25,0
501,9,2,1916,17,52,0,38.1,-0.9,0,3.836,0.264,4.25,0
502,16,4,1916,4,17,27,38.6,-0.6,0,3.836,0.264,4.25,0
503,28,11,1916,22,5,46,38.5667,-0.95,0,5.471,0.354,4.25,0
504,28,1,1917,22,32,31,38.0333,-1.2667,0,4.926,0.324,4.25,0
505,21,2,1917,18,55,0,37.3,-3.15,0,3.836,0.264,4.25,0
506,17,3,1917,14,9,32,36.8333,-3.2167,0,3.291,0.234,4.25,0
507,30,3,1917,18,30,0,37.8,-1.5,0,3.291,0.234,4.25,0
508,5,8,1917,15,14,47,38.8167,-0.6,0,3.836,0.264,4.25,0
509,2,9,1917,22,38,0,36.8,-3.3,0,4.926,0.324,4.25,0
510,17,10,1917,21,45,0,38.2,-0.5,0,3.836,0.264,4.25,0
511,18,8,1918,3,0,0,38.2,-0.5,0,3.836,0.264,4.25,0
512,4,9,1918,2,14,29,38.55,-0.7,0,4.381,0.294,4.25,0
513,24,9,1918,14,15,45,36.8333,-2.4667,0,4.381,0.294,4.25,0
514,7,11,1918,13,40,15,38.7,-0.4667,0,3.836,0.264,4.25,0
515,22,11,1918,18,13,0,38.0833,-0.8,0,4.926,0.324,4.25,0
516,20,1,1919,12,15,0,38.7,-0.5,0,3.836,0.264,4.25,0
517,15,8,1919,22,30,0,37.8,-1.5,0,3.291,0.234,4.25,0
518,10,9,1919,10,40,31,37.9833,-0.8667,0,5.7435,0.369,4.25,7
519,10,9,1919,10,56,44,37.9833,-0.8667,0,5.471,0.354,4.25,7
520,10,9,1919,11,59,1,37.9833,-0.8667,0,4.926,0.324,4.25,7
521,10,9,1919,14,22,29,37.9833,-0.8667,0,4.926,0.324,4.25,7
522,11,9,1919,0,38,25,38.0833,-0.8333,0,4.381,0.294,4.25,7
523,11,9,1919,5,20,39,38.0833,-0.8333,0,3.291,0.234,4.25,7
524,11,9,1919,15,0,0,38.0833,-0.8333,0,3.836,0.264,4.25,7
525,23,9,1919,6,30,0,38.0833,-0.8333,0,3.836,0.264,4.25,7
526,24,9,1919,11,15,0,38.0833,-0.8333,0,3.291,0.234,4.25,7
527,7,10,1919,7,30,0,38.0833,-0.8333,0,4.381,0.294,4.25,7
528,18,10,1919,3,15,0,38.0833,-0.8333,0,3.836,0.264,4.25,7
529,27,10,1919,13,31,21,38.0833,-0.8333,0,3.291,0.234,4.25,7
530,5,11,1919,4,25,42,38.0833,-0.8333,0,4.381,0.294,4.25,7
531,9,11,1919,8,6,14,38.0833,-0.8333,0,4.381,0.294,4.25,7
532,6,5,1920,21,53,42,37.4,-2.2,0,4.381,0.294,4.25,0
533,14,5,1920,9,53,43,36.8333,-2.4667,0,3.291,0.234,4.25,0
534,18,5,1920,20,10,0,38.2,-0.5,0,4.381,0.294,4.25,0
535,1,7,1920,15,7,19,38.2,-0.55,0,4.926,0.324,4.25,0
536,13,7,1920,1,36,12,37.1,-2.1333,0,3.291,0.234,4.25,0
537,5,8,1920,4,0,0,38.1,-0.6,0,3.836,0.264,4.25,0
538,26,9,1920,22,39,33,38.0833,-0.7167,0,4.381,0.294,4.25,0
539,5,10,1920,0,0,0,38.1,-1.3,0,4.381,0.294,4.25,0
540,9,10,1920,21,10,0,38.0833,-0.65,0,3.291,0.234,4.25,0
541,18,12,1920,9,30,0,38.2,-0.5,0,3.291,0.234,4.25,0
542,1,1,1921,13,0,0,38.1,-0.8,0,3.836,0.264,4.25,103
543,2,1,1921,0,0,0,38,-0.9,0,3.291,0.234,4.25,0
544,4,1,1921,2,0,0,38.0833,-0.7167,0,3.291,0.234,4.25,103
545,8,1,1921,3,9,7,37.7667,-1.5,0,4.381,0.294,4.25,0
546,22,1,1921,10,30,32,37.7667,-1.5,0,4.381,0.294,4.25,0
547,2,2,1921,22,45,0,37.9,-0.85,0,3.291,0.234,4.25,0
548,30,3,1921,5,19,26,36.7833,-2.3333,0,3.291,0.234,4.25,0
549,19,8,1921,15,45,0,38.1,-0.8,0,3.291,0.234,4.25,0
550,2,2,1922,14,0,0,38.2,-1.4,0,3.291,0.234,4.25,0
551,9,2,1922,7,57,59,36.8333,-2.4667,0,3.291,0.234,4.25,0
552,30,3,1923,16,39,0,37.1667,-2,0,3.291,0.234,4.25,0
553,6,6,1923,4,48,12,37.465,-2.205,5,3.1117,0.3501,4.25,0
554,29,6,1923,0,27,41,36.8333,-2.4667,0,3.291,0.234,4.25,0
555,25,9,1923,16,30,13,38.1,-0.8333,0,3.836,0.264,4.25,0
556,29,9,1923,22,49,25,38.8333,-0.6,0,4.381,0.294,4.25,0
557,14,2,1924,4,51,5,38.8333,-0.6,0,3.291,0.234,4.25,0
558,4,3,1924,1,50,30,37.1667,-0.3333,0,3.291,0.234,4.25,0
559,4,7,1924,1,6,0,37.1667,-1.9333,0,2.746,0.204,4.25,240
560,5,7,1924,0,28,56,37.1667,-1.9333,0,3.291,0.234,4.25,240
561,23,9,1924,19,30,0,38.1,-0.8,0,3.291,0.234,4.25,0
562,6,2,1925,20,40,0,37.9667,-1.1167,0,3.291,0.234,4.25,0
563,7,4,1925,4,51,30,37.1667,-1.9333,0,3.836,0.264,4.25,0
564,6,5,1925,23,50,0,37.8,-1.5,0,3.291,0.234,4.25,0
565,12,5,1925,19,19,11,36.8333,-2.6333,0,3.836,0.264,4.25,0
566,19,12,1925,22,52,0,37.1667,-1.9333,0,2.746,0.204,4.25,0
567,17,3,1926,16,49,56,37,-2.6,0,4.926,0.324,4.25,0
568,12,6,1926,23,29,22,36.7667,-2.3667,0,4.6685,0.4285,4.25,0
569,22,10,1926,0,22,0,37.1667,-1.9333,0,3.291,0.234,4.25,0
570,15,11,1926,6,30,0,38.2,-0.5333,0,3.836,0.264,4.25,0
571,1,12,1926,20,35,44,36.8333,-3.2167,0,4.381,0.294,4.25,43
572,1,12,1926,21,4,16,36.8333,-3.2167,0,3.836,0.264,4.25,43
573,6,1,1927,22,15,20,36.8333,-2.4667,0,3.291,0.234,4.25,0
574,14,3,1927,0,0,20,37.3,-1.85,0,4.381,0.294,4.25,0
575,21,4,1927,0,0,0,38.1,-0.8,0,3.291,0.234,4.25,0
576,14,5,1927,2,24,55,36.8333,-2.4667,0,3.6955,0.3795,4.25,0
577,10,8,1927,19,0,0,38.9333,-0.45,0,3.291,0.234,4.25,241
578,10,8,1927,22,0,0,38.9333,-0.45,0,3.291,0.234,4.25,241
579,12,8,1927,5,30,0,38.9333,-0.45,0,3.291,0.234,4.25,241
580,17,8,1927,3,44,55,36.6667,-2.1667,0,3.836,0.264,4.25,0
581,20,9,1927,9,58,17,38.5333,-0.5,0,3.9874,0.3942,4.25,0
582,20,10,1927,11,0,0,38.5333,-0.5,0,3.291,0.234,4.25,0
583,24,10,1927,13,36,59,37.8333,-1.4167,0,4.381,0.294,4.25,0
584,31,12,1927,7,13,2,36.8333,-2.4667,0,3.4036,0.3648,4.25,104
585,5,1,1928,10,1,50,36.8333,-2.5,0,3.836,0.264,4.25,104
586,9,1,1928,16,38,39,36.6667,-2.55,0,3.209,0.355,4.25,0
587,16,3,1928,10,59,38,36.9667,-2.2,0,3.836,0.264,4.25,0
588,2,8,1928,13,0,0,38.1667,-1.3667,0,2.746,0.204,4.25,0
589,5,12,1928,2,42,39,36.9167,-2.8833,0,3.9874,0.3942,4.25,0
590,21,12,1928,11,21,22,36.9167,-2.8833,0,3.0144,0.3452,4.25,0
591,4,1,1929,21,15,0,37.1667,-1.9333,0,3.836,0.264,4.25,0
592,23,3,1929,16,54,22,36.85,-2.95,0,3.209,0.355,4.25,0
593,29,11,1929,7,49,28,37.2,-1.9167,0,4.381,0.294,4.25,0
594,6,1,1930,8,43,58,36.85,-2.95,0,3.836,0.264,4.25,0
595,6,3,1930,22,52,41,37.2,-1.9167,0,3.4036,0.3648,4.25,44
596,6,3,1930,23,4,40,37.2333,-1.8667,0,4.381,0.294,4.25,44
597,7,3,1930,7,0,0,37.2,-1.9167,0,3.291,0.234,4.25,44
598,10,3,1930,5,37,58,37.2,-1.9167,0,3.5982,0.3746,4.25,44
599,10,3,1930,12,5,0,37.2,-1.9167,0,3.291,0.234,4.25,44
600,12,3,1930,7,24,59,37.2,-1.9167,0,3.291,0.234,4.25,44
601,12,3,1930,22,30,0,37.2,-1.9167,0,3.291,0.234,4.25,44
602,15,3,1930,2,35,0,37.2,-1.9167,0,3.291,0.234,4.25,44
603,25,3,1930,21,50,0,37.2,-1.9167,0,3.291,0.234,4.25,0
604,17,4,1930,14,50,0,37.2,-1.9167,0,3.291,0.234,4.25,0
605,21,5,1930,1,0,0,37.2,-1.9167,0,3.291,0.234,4.25,0
606,30,6,1930,6,59,35,38,-1.1333,0,3.836,0.264,4.25,0
607,12,7,1930,2,10,0,37.2,-1.9167,0,3.836,0.264,4.25,0
608,19,7,1930,9,5,50,38.1833,-1.3667,0,3.291,0.234,4.25,0
609,6,8,1930,3,58,4,37.3667,-2.15,0,3.5009,0.3697,4.25,0
610,8,8,1930,17,10,15,38.8167,-0.5833,0,3.7928,0.3844,4.25,0
611,10,8,1930,1,7,14,38.9167,-2.75,0,4.381,0.294,4.25,0
612,16,8,1930,10,5,0,37.2,-1.9167,0,3.291,0.234,4.25,0
613,3,9,1930,9,59,58,38.03,-1.25,0,3.8901,0.3893,4.25,90
614,4,9,1930,13,44,46,38.0667,-1.2333,0,3.836,0.264,4.25,90
615,6,9,1930,7,0,0,38.0667,-1.2333,0,3.836,0.264,4.25,90
616,16,9,1930,0,30,44,36.9667,-2.2,0,3.5982,0.3746,4.25,0
617,30,9,1930,13,48,18,36.9667,-2.2,0,3.836,0.264,4.25,0
618,9,10,1930,23,15,0,37.1667,-1.9333,0,3.291,0.234,4.25,0
619,16,11,1930,11,32,39,37.3833,-1.9333,0,3.291,0.234,4.25,0
620,24,11,1930,7,29,11,38.8167,-0.5833,0,3.9874,0.3942,4.25,0
621,28,11,1930,4,30,0,37.1667,-1.9333,0,3.291,0.234,4.25,0
622,26,1,1931,3,16,15,38.6333,-1.1833,0,4.182,0.404,4.25,66
623,26,1,1931,16,58,49,38.6333,-1.1833,0,3.5009,0.3697,4.25,66
624,28,1,1931,20,35,22,38.65,-0.45,0,4.381,0.294,4.25,0
625,4,3,1931,0,34,20,37.2,-1.9167,0,3.291,0.234,4.25,0
626,9,3,1931,19,55,0,38.0833,-0.9333,0,3.291,0.234,4.25,0
627,20,3,1931,8,14,16,36.6667,-2.4667,0,3.5009,0.3697,4.25,0
628,22,4,1931,1,30,0,37.1667,-1.9333,0,3.291,0.234,4.25,0
629,18,6,1931,4,5,0,37.1667,-1.9333,0,3.291,0.234,4.25,0
630,19,6,1931,9,19,0,37.9333,-1.1167,0,4.381,0.294,4.25,0
631,6,7,1931,7,0,0,38,-1.1333,0,3.291,0.234,4.25,0
632,21,7,1931,2,45,0,37.1667,-1.9333,0,4.381,0.294,4.25,0
633,29,10,1931,0,6,42,38.35,-0.5,0,3.291,0.234,4.25,0
634,17,12,1931,1,5,45,38,-1.0333,0,4.381,0.294,4.25,0
635,5,3,1932,2,10,26,37.4167,-2.45,0,4.9604,0.4432,4.25,25
636,5,3,1932,5,21,46,37.4167,-2.45,0,4.182,0.404,4.25,25
637,5,3,1932,7,42,28,37.4167,-2.45,0,3.8901,0.3893,4.25,25
638,9,3,1932,7,1,50,37.4167,-2.45,0,3.6955,0.3795,4.25,25
639,4,4,1932,9,53,0,37.6667,-1.7,0,4.381,0.294,4.25,0
640,31,8,1932,7,34,47,37.6667,-1.7,0,3.6955,0.3795,4.25,0
641,2,10,1932,5,19,45,37.2,-1.9167,0,3.5982,0.3746,4.25,0
642,15,10,1932,12,38,15,37.2,-1.9167,0,3.291,0.234,4.25,0
643,28,10,1932,3,55,0,38,-1.2,0,2.746,0.204,4.25,0
644,23,1,1933,21,27,19,37.2,-1.9167,0,3.291,0.234,4.25,0
645,13,3,1933,6,30,30,38.2,-1.0333,0,3.291,0.234,4.25,0
646,20,3,1933,16,38,41,38.9167,-1.7167,0,3.6955,0.3795,4.25,0
647,16,4,1933,19,6,4,37.2333,-2.8,0,3.5982,0.3746,4.25,0
648,11,6,1933,14,51,38,38.6167,-0.7667,0,3.7928,0.3844,4.25,0
649,21,6,1933,18,46,16,38.05,-1.0833,0,4.0847,0.3991,4.25,0
650,17,7,1933,18,13,33,37.2333,-2.8,0,3.3063,0.3599,4.25,0
651,18,7,1933,6,56,24,38.0833,-0.95,0,3.836,0.264,4.25,0
652,24,8,1933,16,45,49,37.85,-2.9167,0,4.0847,0.3991,4.25,0
653,16,10,1933,13,45,51,36.9333,-2.4333,0,3.6955,0.3795,4.25,0
654,26,12,1933,4,50,0,37.1667,-1.9333,0,3.291,0.234,4.25,0
655,1,2,1934,4,44,58,38.8833,-0.6,0,3.291,0.234,4.25,0
656,29,7,1934,17,5,3,36.6667,-3.1667,0,3.8901,0.3893,4.25,0
657,2,11,1934,11,15,0,37.35,-2.0333,0,3.291,0.234,4.25,0
658,17,11,1934,0,28,53,37.05,-2.2,0,3.836,0.264,4.25,0
659,9,12,1934,3,15,0,37.05,-2.2,0,3.291,0.234,4.25,0
660,12,12,1934,10,30,0,37.1833,-1.9833,0,3.836,0.264,4.25,0
661,16,1,1935,5,38,50,37.05,-2.2,0,3.836,0.264,4.25,0
662,21,1,1935,2,20,0,37.85,-1.4167,0,3.291,0.234,4.25,0
663,11,2,1935,10,41,31,36.5167,-2.8,0,3.6955,0.3795,4.25,0
664,11,3,1935,7,52,24,37.9667,-0.6833,0,4.2793,0.4089,4.25,0
665,19,5,1935,6,15,0,37.85,-1.4167,0,3.291,0.234,4.25,0
666,27,6,1935,17,27,4,37.4167,-3.2667,0,4.3766,0.4138,4.25,0
667,6,10,1935,15,13,15,36.6167,-2.9667,0,3.9874,0.3942,4.25,0
668,10,10,1935,14,14,33,37.4,-2.0833,0,3.836,0.264,4.25,0
669,14,10,1935,9,20,0,37.1333,-3.0833,0,2.746,0.204,4.25,0
670,15,11,1935,7,39,11,37.3333,-2.45,0,4.2793,0.4089,4.25,0
671,5,12,1935,22,15,51,37.7167,-1.1667,0,3.8901,0.3893,4.25,0
672,30,1,1936,9,35,18,38.0667,-1.2667,0,4.926,0.324,4.25,0
